FPR	TPR
0.0	0.0
0.0	0.00546448087431694
0.0	0.01639344262295082
0.00546448087431694	0.01639344262295082
0.00546448087431694	0.02185792349726776
0.01092896174863388	0.02185792349726776
0.01092896174863388	0.0273224043715847
0.01639344262295082	0.0273224043715847
0.01639344262295082	0.03278688524590164
0.02185792349726776	0.03278688524590164
0.02185792349726776	0.04371584699453552
0.0273224043715847	0.04371584699453552
0.0273224043715847	0.0546448087431694
0.0273224043715847	0.06557377049180328
0.0273224043715847	0.07103825136612021
0.03278688524590164	0.07103825136612021
0.03278688524590164	0.07650273224043716
0.03278688524590164	0.08743169398907104
0.03278688524590164	0.10382513661202186
0.03825136612021858	0.1092896174863388
0.03825136612021858	0.13114754098360656
0.04918032786885246	0.13114754098360656
0.04918032786885246	0.16393442622950818
0.060109289617486336	0.16393442622950818
0.060109289617486336	0.18579234972677597
0.060109289617486336	0.1912568306010929
0.06557377049180328	0.1912568306010929
0.06557377049180328	0.19672131147540983
0.09289617486338798	0.19672131147540983
0.09289617486338798	0.22404371584699453
0.10382513661202186	0.22404371584699453
0.10382513661202186	0.23497267759562843
0.1092896174863388	0.23497267759562843
0.1092896174863388	0.273224043715847
0.12021857923497267	0.273224043715847
0.12021857923497267	0.2786885245901639
0.12568306010928962	0.2786885245901639
0.12568306010928962	0.28415300546448086
0.13114754098360656	0.28415300546448086
0.14207650273224043	0.28415300546448086
0.14207650273224043	0.3114754098360656
0.15300546448087432	0.3114754098360656
0.15300546448087432	0.33879781420765026
0.15846994535519127	0.33879781420765026
0.15846994535519127	0.34972677595628415
0.16393442622950818	0.34972677595628415
0.16393442622950818	0.3551912568306011
0.16939890710382513	0.3551912568306011
0.16939890710382513	0.366120218579235
0.17486338797814208	0.366120218579235
0.17486338797814208	0.37158469945355194
0.18032786885245902	0.37158469945355194
0.18032786885245902	0.3825136612021858
0.18579234972677597	0.3825136612021858
0.18579234972677597	0.39344262295081966
0.1912568306010929	0.39344262295081966
0.1912568306010929	0.4098360655737705
0.19672131147540983	0.4098360655737705
0.19672131147540983	0.41530054644808745
0.20218579234972678	0.43169398907103823
0.20218579234972678	0.4426229508196721
0.2185792349726776	0.4426229508196721
0.2185792349726776	0.44808743169398907
0.22950819672131148	0.44808743169398907
0.22950819672131148	0.453551912568306
0.23497267759562843	0.453551912568306
0.23497267759562843	0.46994535519125685
0.25136612021857924	0.46994535519125685
0.25136612021857924	0.4808743169398907
0.26229508196721313	0.4808743169398907
0.26229508196721313	0.4918032786885246
0.2786885245901639	0.4918032786885246
0.2786885245901639	0.5027322404371585
0.2896174863387978	0.5027322404371585
0.2896174863387978	0.5136612021857924
0.29508196721311475	0.5136612021857924
0.29508196721311475	0.5191256830601093
0.30601092896174864	0.5737704918032787
0.30601092896174864	0.5792349726775956
0.3333333333333333	0.5792349726775956
0.3333333333333333	0.5956284153005464
0.33879781420765026	0.5956284153005464
0.33879781420765026	0.6010928961748634
0.3551912568306011	0.6010928961748634
0.3551912568306011	0.6065573770491803
0.36065573770491804	0.6065573770491803
0.36065573770491804	0.6338797814207651
0.366120218579235	0.6338797814207651
0.366120218579235	0.639344262295082
0.37158469945355194	0.639344262295082
0.37158469945355194	0.6502732240437158
0.3770491803278688	0.6502732240437158
0.3770491803278688	0.6666666666666666
0.39344262295081966	0.6666666666666666
0.39344262295081966	0.6775956284153005
0.40437158469945356	0.6775956284153005
0.4098360655737705	0.6775956284153005
0.4098360655737705	0.6994535519125683
0.4098360655737705	0.7103825136612022
0.4207650273224044	0.7103825136612022
0.4207650273224044	0.7158469945355191
0.4262295081967213	0.7158469945355191
0.4262295081967213	0.7213114754098361
0.453551912568306	0.7213114754098361
0.453551912568306	0.73224043715847
