Fold,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,MCC
Fold_1,0.7226701304906089,0.7077900248452808,0.6612021857923497,0.6629834254143646,0.6557377049180327,0.6593406593406593,0.3224236276542134
Fold_2,0.7159813670160351,0.7009202829314831,0.6502732240437158,0.6536312849162011,0.639344262295082,0.6464088397790055,0.3006182696849172
Fold_3,0.7286721012869897,0.6998069632181627,0.6721311475409836,0.6666666666666666,0.6885245901639344,0.6774193548387096,0.344447481913586
Fold_4,0.7299262444384723,0.7336618947656901,0.6639344262295082,0.6578947368421053,0.6830601092896175,0.6702412868632708,0.32810897944485534
Fold_5,0.7556660395950908,0.7359050035837589,0.6939890710382514,0.6918918918918919,0.6994535519125683,0.6956521739130435,0.38800131463473136
