Fold,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,MCC
Fold_1,0.6714742154140165,0.6423742073774068,0.6256830601092896,0.6369047619047619,0.5846994535519126,0.6096866096866097,0.25221481640124477
Fold_2,0.6745349219146585,0.6396527157169509,0.639344262295082,0.6583850931677019,0.5792349726775956,0.6162790697674418,0.2807244939056153
Fold_3,0.6821941533040701,0.6544664116687295,0.6338797814207651,0.6256410256410256,0.6666666666666666,0.6455026455026455,0.2683370982935229
Fold_4,0.6668906208008598,0.6353796236246506,0.6092896174863388,0.6123595505617978,0.5956284153005464,0.6038781163434903,0.21866086688556777
Fold_5,0.6823882468870375,0.6557238962861011,0.6256830601092896,0.6277777777777778,0.6174863387978142,0.6225895316804407,0.25139990371718196
