Fold,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,MCC
Fold_1,0.7235062259249305,0.7107402144578427,0.6912568306010929,0.7108433734939759,0.644808743169399,0.6762177650429799,0.3841749099639162
Fold_2,0.7164591358356476,0.6970785441847983,0.644808743169399,0.6568047337278107,0.6065573770491803,0.6306818181818182,0.29046874225840086
Fold_3,0.7251186956911224,0.6921290437713019,0.6639344262295082,0.6704545454545454,0.644808743169399,0.6573816155988857,0.32810897944485534
Fold_4,0.7303741527068589,0.7333485286953618,0.6693989071038251,0.6823529411764706,0.6338797814207651,0.6572237960339944,0.33965592363240693
Fold_5,0.7508584908477411,0.7291118832983932,0.6857923497267759,0.7,0.6502732240437158,0.6742209631728046,0.37252585172586566
