FPR	TPR
0.0	0.0
0.0	0.00546448087431694
0.0	0.04918032786885246
0.00546448087431694	0.04918032786885246
0.00546448087431694	0.060109289617486336
0.01092896174863388	0.060109289617486336
0.01092896174863388	0.06557377049180328
0.01092896174863388	0.07650273224043716
0.01092896174863388	0.1092896174863388
0.01639344262295082	0.1092896174863388
0.01639344262295082	0.16939890710382513
0.02185792349726776	0.16939890710382513
0.02185792349726776	0.20765027322404372
0.02185792349726776	0.2185792349726776
0.03278688524590164	0.2185792349726776
0.03278688524590164	0.2896174863387978
0.03278688524590164	0.3005464480874317
0.03825136612021858	0.3005464480874317
0.03825136612021858	0.3825136612021858
0.04371584699453552	0.3825136612021858
0.04371584699453552	0.4207650273224044
0.04918032786885246	0.4262295081967213
0.04918032786885246	0.4426229508196721
0.0546448087431694	0.4426229508196721
0.0546448087431694	0.44808743169398907
0.06557377049180328	0.453551912568306
0.07650273224043716	0.453551912568306
0.07650273224043716	0.4644808743169399
0.07650273224043716	0.47540983606557374
0.07650273224043716	0.4918032786885246
0.08196721311475409	0.4918032786885246
0.08196721311475409	0.4972677595628415
0.09836065573770492	0.4972677595628415
0.09836065573770492	0.5081967213114754
0.1092896174863388	0.5081967213114754
0.1092896174863388	0.5136612021857924
0.11475409836065574	0.5136612021857924
0.11475409836065574	0.5355191256830601
0.12021857923497267	0.5355191256830601
0.12021857923497267	0.5519125683060109
0.12568306010928962	0.5519125683060109
0.12568306010928962	0.5573770491803278
0.1366120218579235	0.5573770491803278
0.1366120218579235	0.5683060109289617
0.14207650273224043	0.5683060109289617
0.14207650273224043	0.5737704918032787
0.15846994535519127	0.5737704918032787
0.15846994535519127	0.5792349726775956
0.17486338797814208	0.5792349726775956
0.18579234972677597	0.5792349726775956
0.18579234972677597	0.5846994535519126
0.20218579234972678	0.5846994535519126
0.20218579234972678	0.5956284153005464
0.21311475409836064	0.5956284153005464
0.21311475409836064	0.6010928961748634
0.21311475409836064	0.6120218579234973
0.2185792349726776	0.6120218579234973
0.2185792349726776	0.6174863387978142
0.23497267759562843	0.6174863387978142
0.23497267759562843	0.6229508196721312
0.25136612021857924	0.6229508196721312
0.25136612021857924	0.6338797814207651
0.2568306010928962	0.6338797814207651
0.2568306010928962	0.639344262295082
0.26229508196721313	0.639344262295082
0.26229508196721313	0.6502732240437158
0.2786885245901639	0.6502732240437158
0.2786885245901639	0.6557377049180327
0.2896174863387978	0.6557377049180327
0.2896174863387978	0.6612021857923497
0.29508196721311475	0.6612021857923497
0.29508196721311475	0.6885245901639344
0.30601092896174864	0.6885245901639344
0.30601092896174864	0.6939890710382514
0.31693989071038253	0.6939890710382514
0.31693989071038253	0.6994535519125683
0.32786885245901637	0.6994535519125683
0.3770491803278688	0.6994535519125683
0.3770491803278688	0.7213114754098361
0.3825136612021858	0.7213114754098361
0.3879781420765027	0.726775956284153
0.39344262295081966	0.726775956284153
0.39344262295081966	0.7377049180327869
0.3989071038251366	0.7377049180327869
0.3989071038251366	0.7431693989071039
0.4098360655737705	0.7431693989071039
0.4098360655737705	0.7486338797814208
0.4262295081967213	0.7486338797814208
0.4262295081967213	0.7540983606557377
0.43169398907103823	0.7540983606557377
0.43169398907103823	0.7595628415300546
0.4371584699453552	0.7650273224043715
0.46994535519125685	0.7650273224043715
0.46994535519125685	0.7759562841530054
0.48633879781420764	0.7759562841530054
0.48633879781420764	0.7868852459016393
0.4918032786885246	0.7923497267759563
0.4918032786885246	0.7978142076502732
0.4972677595628415	0.7978142076502732
0.4972677595628415	0.8087431693989071
0.5081967213114754	0.8087431693989071
0.546448087431694	0.8087431693989071
0.546448087431694	0.8142076502732241
0.5573770491803278	0.8142076502732241
0.5573770491803278	0.8360655737704918
0.5683060109289617	0.8360655737704918
0.5683060109289617	0.8415300546448088
0.6010928961748634	0.8415300546448088
0.6010928961748634	0.8469945355191257
0.6065573770491803	0.8524590163934426
0.6065573770491803	0.8633879781420765
0.6120218579234973	0.8688524590163934
0.6174863387978142	0.8688524590163934
0.6174863387978142	0.8743169398907104
0.6229508196721312	0.8743169398907104
0.6229508196721312	0.8797814207650273
0.6338797814207651	0.8797814207650273
0.6338797814207651	0.8907103825136612
0.6994535519125683	0.8907103825136612
0.6994535519125683	0.9016393442622951
0.7049180327868853	0.907103825136612
0.7158469945355191	0.907103825136612
0.7158469945355191	0.9180327868852459
0.7158469945355191	0.9234972677595629
0.7213114754098361	0.9234972677595629
0.7213114754098361	0.9289617486338798
0.73224043715847	0.9289617486338798
0.73224043715847	0.9344262295081968
0.7431693989071039	0.9344262295081968
0.7540983606557377	0.9344262295081968
0.7595628415300546	0.9398907103825137
0.8087431693989071	0.9398907103825137
0.8087431693989071	0.9508196721311475
0.8087431693989071	0.9562841530054644
0.8360655737704918	0.9562841530054644
0.8415300546448088	0.9617486338797814
0.8579234972677595	0.9617486338797814
0.8579234972677595	0.9672131147540983
0.8797814207650273	0.9672131147540983
0.8797814207650273	0.9726775956284153
0.9398907103825137	0.9726775956284153
0.9508196721311475	0.9726775956284153
0.9508196721311475	0.994535519125683
0.9672131147540983	0.994535519125683
0.9672131147540983	1.0
0.9781420765027322	1.0
0.9836065573770492	1.0
0.994535519125683	1.0
1.0	1.0
