FPR	TPR
0.0	0.0
0.00546448087431694	0.0
0.00546448087431694	0.01092896174863388
0.01092896174863388	0.01092896174863388
0.01092896174863388	0.0273224043715847
0.01639344262295082	0.0273224043715847
0.01639344262295082	0.0546448087431694
0.02185792349726776	0.0546448087431694
0.02185792349726776	0.08196721311475409
0.02185792349726776	0.09289617486338798
0.02185792349726776	0.10382513661202186
0.0273224043715847	0.10382513661202186
0.0273224043715847	0.12021857923497267
0.03278688524590164	0.12021857923497267
0.03278688524590164	0.18032786885245902
0.03825136612021858	0.18032786885245902
0.03825136612021858	0.22404371584699453
0.04371584699453552	0.22404371584699453
0.04371584699453552	0.2786885245901639
0.04371584699453552	0.2896174863387978
0.04918032786885246	0.2896174863387978
0.04918032786885246	0.3005464480874317
0.0546448087431694	0.3005464480874317
0.0546448087431694	0.31693989071038253
0.060109289617486336	0.31693989071038253
0.060109289617486336	0.3333333333333333
0.060109289617486336	0.3442622950819672
0.06557377049180328	0.3442622950819672
0.06557377049180328	0.3551912568306011
0.07103825136612021	0.3551912568306011
0.07103825136612021	0.366120218579235
0.07650273224043716	0.37158469945355194
0.07650273224043716	0.3825136612021858
0.07650273224043716	0.3879781420765027
0.08196721311475409	0.3879781420765027
0.08196721311475409	0.3989071038251366
0.08743169398907104	0.3989071038251366
0.08743169398907104	0.4207650273224044
0.09836065573770492	0.4207650273224044
0.09836065573770492	0.4371584699453552
0.10382513661202186	0.4371584699453552
0.10382513661202186	0.4644808743169399
0.1092896174863388	0.4644808743169399
0.1092896174863388	0.47540983606557374
0.11475409836065574	0.47540983606557374
0.11475409836065574	0.4808743169398907
0.12021857923497267	0.4808743169398907
0.12021857923497267	0.4918032786885246
0.12021857923497267	0.5027322404371585
0.12568306010928962	0.5027322404371585
0.12568306010928962	0.5136612021857924
0.13114754098360656	0.5136612021857924
0.13114754098360656	0.5245901639344263
0.1366120218579235	0.5245901639344263
0.14754098360655737	0.5245901639344263
0.16939890710382513	0.5245901639344263
0.16939890710382513	0.5300546448087432
0.17486338797814208	0.5300546448087432
0.17486338797814208	0.5409836065573771
0.18032786885245902	0.5409836065573771
0.18032786885245902	0.5519125683060109
0.18032786885245902	0.5573770491803278
0.19672131147540983	0.5573770491803278
0.19672131147540983	0.5628415300546448
0.20218579234972678	0.5628415300546448
0.20218579234972678	0.5737704918032787
0.20218579234972678	0.5846994535519126
0.20218579234972678	0.5901639344262295
0.22404371584699453	0.5901639344262295
0.22404371584699453	0.5956284153005464
0.25136612021857924	0.5956284153005464
0.25136612021857924	0.6065573770491803
0.25136612021857924	0.6174863387978142
0.2568306010928962	0.6174863387978142
0.2568306010928962	0.6284153005464481
0.2568306010928962	0.639344262295082
0.273224043715847	0.639344262295082
0.273224043715847	0.6502732240437158
0.2786885245901639	0.6502732240437158
0.2786885245901639	0.6557377049180327
0.28415300546448086	0.6557377049180327
0.29508196721311475	0.6557377049180327
0.30601092896174864	0.6557377049180327
0.30601092896174864	0.6612021857923497
