FPR	TPR
0.0	0.0
0.00546448087431694	0.0
0.00546448087431694	0.07650273224043716
0.00546448087431694	0.08743169398907104
0.01639344262295082	0.08743169398907104
0.01639344262295082	0.09289617486338798
0.01639344262295082	0.10382513661202186
0.01639344262295082	0.1092896174863388
0.02185792349726776	0.1092896174863388
0.02185792349726776	0.12021857923497267
0.0273224043715847	0.12021857923497267
0.0273224043715847	0.12568306010928962
0.0273224043715847	0.1366120218579235
0.0273224043715847	0.18032786885245902
0.03278688524590164	0.18032786885245902
0.03278688524590164	0.18579234972677597
0.04371584699453552	0.18579234972677597
0.04371584699453552	0.20218579234972678
0.04918032786885246	0.20218579234972678
0.04918032786885246	0.21311475409836064
0.06557377049180328	0.21311475409836064
0.06557377049180328	0.2568306010928962
0.06557377049180328	0.2677595628415301
0.06557377049180328	0.28415300546448086
0.07103825136612021	0.28415300546448086
0.07103825136612021	0.2896174863387978
0.08196721311475409	0.2896174863387978
0.08196721311475409	0.29508196721311475
0.09836065573770492	0.29508196721311475
0.09836065573770492	0.3224043715846995
0.10382513661202186	0.3224043715846995
0.10382513661202186	0.3333333333333333
0.10382513661202186	0.3442622950819672
0.10382513661202186	0.36065573770491804
0.1092896174863388	0.36065573770491804
0.1092896174863388	0.3879781420765027
0.11475409836065574	0.3879781420765027
0.11475409836065574	0.39344262295081966
0.12021857923497267	0.39344262295081966
0.12021857923497267	0.41530054644808745
0.13114754098360656	0.41530054644808745
0.13114754098360656	0.4207650273224044
0.1366120218579235	0.4207650273224044
0.1366120218579235	0.4262295081967213
0.14207650273224043	0.4262295081967213
0.14207650273224043	0.4371584699453552
0.14754098360655737	0.4371584699453552
0.14754098360655737	0.44808743169398907
0.14754098360655737	0.453551912568306
0.15300546448087432	0.453551912568306
0.15300546448087432	0.46994535519125685
0.16939890710382513	0.46994535519125685
0.16939890710382513	0.4808743169398907
0.18032786885245902	0.4808743169398907
0.18032786885245902	0.4918032786885246
0.1912568306010929	0.4918032786885246
0.1912568306010929	0.5027322404371585
0.20218579234972678	0.5027322404371585
0.20218579234972678	0.5136612021857924
0.20218579234972678	0.5245901639344263
0.20218579234972678	0.5573770491803278
0.21311475409836064	0.5573770491803278
0.21311475409836064	0.5737704918032787
0.2185792349726776	0.5737704918032787
0.2185792349726776	0.5792349726775956
0.22404371584699453	0.5792349726775956
0.23497267759562843	0.5792349726775956
0.2459016393442623	0.5792349726775956
0.2459016393442623	0.5846994535519126
0.2568306010928962	0.5846994535519126
0.26229508196721313	0.5901639344262295
0.273224043715847	0.5901639344262295
0.273224043715847	0.5956284153005464
0.2786885245901639	0.5956284153005464
0.2786885245901639	0.6010928961748634
0.29508196721311475	0.6010928961748634
0.29508196721311475	0.6120218579234973
0.29508196721311475	0.6338797814207651
0.30601092896174864	0.6338797814207651
0.30601092896174864	0.639344262295082
0.31693989071038253	0.639344262295082
0.31693989071038253	0.6502732240437158
0.31693989071038253	0.6557377049180327
0.32786885245901637	0.6557377049180327
