Fold,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,MCC
Fold_1,0.7408552061871063,0.7331275656991598,0.6830601092896175,0.6914285714285714,0.6612021857923497,0.6759776536312849,0.3664705624587611
Fold_2,0.7138314073277792,0.6903211731367296,0.6475409836065574,0.651685393258427,0.6338797814207651,0.6426592797783933,0.2951921702955165
Fold_3,0.754053569828899,0.7176251144122613,0.6857923497267759,0.6808510638297872,0.6994535519125683,0.6900269541778976,0.3717234737054652
Fold_4,0.7112036788199109,0.7262441518366639,0.6338797814207651,0.6324324324324324,0.639344262295082,0.6358695652173914,0.26777555517044843
Fold_5,0.7429454447729104,0.7216699195320442,0.6584699453551912,0.657608695652174,0.6612021857923497,0.659400544959128,0.3169446228162813
