Fold,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,MCC
Fold_1,0.7416017199677507,0.7205278381519963,0.5683060109289617,0.5396825396825397,0.9289617486338798,0.6827309236947792,0.1972421118046462
Fold_2,0.7107856311027502,0.6965308091461113,0.5983606557377049,0.5588235294117647,0.9344262295081968,0.6993865030674846,0.2656844656620286
Fold_3,0.729836662784795,0.693351104474405,0.587431693989071,0.55,0.9617486338797814,0.6998011928429424,0.2637521893583148
Fold_4,0.7208486368658364,0.7275161025250383,0.5683060109289617,0.5401929260450161,0.9180327868852459,0.680161943319838,0.1911518340934435
Fold_5,0.750589745886709,0.7280306947967563,0.592896174863388,0.554140127388535,0.9508196721311475,0.7002012072434608,0.26608011598664955
