Fold,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,MCC
Fold_1,0.7338678372002747,0.7310116919221357,0.674863387978142,0.6739130434782609,0.6775956284153005,0.6757493188010899,0.3497319975903793
Fold_2,0.7109647944101047,0.6978310966018948,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
Fold_3,0.7292693123115053,0.7024015202614287,0.6639344262295082,0.6515151515151515,0.7049180327868853,0.6771653543307087,0.3289758474798845
Fold_4,0.7289408462480218,0.7236102945508294,0.6666666666666666,0.6613756613756614,0.6830601092896175,0.6720430107526881,0.33351264121791663
Fold_5,0.7350921198005316,0.7028656925751467,0.6775956284153005,0.6701570680628273,0.6994535519125683,0.6844919786096256,0.3555311426838727
